Date,open,high,low,close,mean_candle,open_norm,high_norm,low_norm,close_norm
2010-01-29,269.514526,270.765778,263.068054,265.235229,265.235229,0.03651614068936526,0.03560887572602725,0.03389967189228901,0.03437127067211879
2010-02-01,267.567566,268.173187,265.415405,266.776764,266.776764,0.035098205911733044,0.03374023213915664,0.03562819704161524,0.03549903322838627
2010-02-02,267.747742,267.747742,264.069061,265.825836,265.825836,0.035229424743396076,0.03343358713775996,0.03463678610066753,0.034803349385913424
2010-02-03,264.599609,271.32132,264.379395,270.680695,270.680695,0.0329366979974374,0.03600928982741741,0.03486530758028053,0.03835508722913994
2010-02-04,268.768768,269.269257,263.04303,263.653656,263.653656,0.03597301900022043,0.034530238806718655,0.03388124490231742,0.033214216950079645
2010-02-05,264.464478,267.017029,261.491486,265.910919,265.910919,0.032838284601971524,0.032906916266306235,0.03273873028721036,0.03486559475924256
2010-02-08,266.51651,271.271271,266.031036,267.002014,267.002014,0.034332741364110575,0.035973216361575994,0.036081530891646535,0.035663822555776936
2010-02-09,270.040039,271.036041,267.802795,268.488495,268.488495,0.036898862038955316,0.035803671288350186,0.03738620581671959,0.03675130847883615
2010-02-10,267.302307,269.164154,264.1091,267.492493,267.492493,0.03490502271270482,0.03445448445637536,0.03466626972644568,0.03602264921286588
2010-02-11,266.926941,270.515503,265.015015,268.468475,268.468475,0.03463165063226112,0.03542848677393107,0.035333360783834145,0.03673666216436616
2010-02-12,266.75174,268.843842,265.515503,266.826813,266.826813,0.034504055000622064,0.03422361542821101,0.03570190647424687,0.03553564828297706
2010-02-16,268.703705,272.337341,267.417419,270.920929,270.920929,0.035925634826720676,0.03674160014006442,0.037102425458372335,0.038530838613274804
2010-02-17,271.271271,271.971985,269.074066,269.374359,269.374359,0.037795545418240845,0.03647826506471907,0.03832233505137991,0.03739939253086569
2010-02-18,269.039032,272.777771,268.338348,271.881897,271.881897,0.03616984724771499,0.03705904577455338,0.03778057241519467,0.03923386756050676
2010-02-19,270.535522,272.287292,270.120117,270.650665,270.650665,0.03725971309774728,0.03670552667422297,0.039092618430805415,0.038333117757434976
2010-02-22,273.948944,274.024017,270.770782,271.671661,271.671661,0.03974564489117649,0.03795729374176579,0.03957175036134597,0.03908006223738439
2010-02-23,271.771759,272.087097,266.411407,267.802795,267.802795,0.038160041525499094,0.036561233531620274,0.036361625704724954,0.03624966123447737
2010-02-24,267.257263,269.489502,265.520508,266.001007,266.001007,0.034872218004789096,0.03468898324685224,0.0357055920195157,0.034931501711189195
2010-02-25,263.823822,264.509521,260.260254,263.478485,263.478485,0.03237170674577586,0.031099597355137232,0.031832084678328126,0.033086064624803874
2010-02-26,263.973969,266.141144,262.002014,263.663666,263.663666,0.03248105601492218,0.03227561079309968,0.03311466915934119,0.033221540107314596
2010-03-01,264.864868,266.911926,264.134125,266.611603,266.611603,0.033129881196465594,0.03283116191596297,0.0346846974527899,0.0353782040603455
2010-03-02,268.007996,273.103088,267.772766,270.800812,270.800812,0.035418962893957906,0.03729352222137822,0.03736409328147916,0.038442962921207385
2010-03-03,271.451447,274.33432,269.894897,272.932922,272.932922,0.03792676424990385,0.03818094865337224,0.03892677257557062,0.04000278078057706
2010-03-04,273.523529,278.343353,273.373383,277.572571,277.572571,0.03943582305435067,0.041070511181747316,0.041488234637520105,0.043397074401171964
2010-03-05,280.955963,284.11911,280.230225,282.38739,282.38739,0.044848726581416615,0.04523346294597577,0.04653742576486172,0.04691951961545851
2010-03-08,282.672668,282.872864,280.785797,281.521515,281.521515,0.04609897092256132,0.04433521497876339,0.04694653380803951,0.04628605919879067
2010-03-09,280.2052,282.61261,278.528534,280.375366,280.375366,0.04430195984380539,0.04414763353299839,0.04528434700080719,0.04544755476904794
2010-03-10,282.16217,289.539551,281.386383,288.513519,288.513519,0.04572718471837034,0.04914031609506883,0.047388788931083864,0.05140129842752847
2010-03-11,287.417419,293.398407,287.38739,290.86087,290.86087,0.04955448487975889,0.05192163660303059,0.051807766544905876,0.05311858318863802
2010-03-12,294.364349,294.434448,289.869873,290.060059,290.060059,0.05461380486824183,0.05266837659031931,0.05363579920737299,0.05253272256241348
2010-03-15,283.623627,285.01001,278.27829,281.871857,281.871857,0.04679153668570099,0.0458755906751637,0.045100074155600856,0.0465423638493421
2010-03-16,281.196198,284.494507,280.660675,282.882874,282.882874,0.04502368526639444,0.04550403520229404,0.04685439738543634,0.0472820078511649
2010-03-17,284.434448,286.011017,282.40741,283.063049,283.063049,0.047382042548345576,0.04659707945259234,0.04814064532053783,0.04741382102347397
2010-03-18,282.642639,284.504517,281.761749,283.48349,283.48349,0.046077101360044614,0.04551125003961495,0.047665198198893394,0.04772140899061042
2010-03-19,280.280273,284.284271,278.918915,280.280273,280.280273,0.044356634114237875,0.04535250487871839,0.0455718129044233,0.04537798623848388
2010-03-22,278.333344,283.70871,277.417419,279.029022,279.029022,0.0429387219133294,0.04493766182344944,0.04446615226925932,0.044462590852526185
2010-03-23,278.798798,279.434448,271.271271,274.77478,274.77478,0.0432777034096046,0.04185693205353794,0.03994029678813141,0.041350254880329396
2010-03-24,273.028015,280.2052,270.120117,278.943939,278.943939,0.039074949418834964,0.042412461553512165,0.039092618430805415,0.04440034547919708
2010-03-25,279.789795,286.286285,279.609619,281.72171,281.72171,0.0439994281039123,0.04679548243357573,0.04608042846074198,0.04643251868556969
2010-03-26,282.917908,283.978973,280.290283,281.626617,281.626617,0.04627757465600554,0.04513245738577237,0.04658165083534252,0.046362950155005606
2010-03-29,281.781769,282.642639,280.565552,281.5065,281.5065,0.04545014574101791,0.04416927732419801,0.04678435140689316,0.04627507446293819
2010-03-30,281.696686,284.099091,280.42041,283.638641,283.638641,0.04538818137365275,0.04521903399209698,0.04667747280321455,0.04783491500141618
2010-03-31,282.8078,285.155151,281.686676,283.843842,283.843842,0.0461973850463086,0.04598020293326455,0.047609916492606014,0.04798503679839686
2010-04-01,285.960968,287.012024,283.058044,284.684692,284.684692,0.04849377868917598,0.04731856823002101,0.04861975442352526,0.048600189321977266
2010-04-05,285.735748,287.727722,284.78479,285.790802,285.790802,0.0483297551495972,0.04783441684549339,0.049891283005104425,0.04940940185436413
2010-04-06,285.015015,285.730743,282.982971,284.394409,284.394409,0.047804858702784114,0.04639506833218557,0.048564472717237905,0.04838782288325158
2010-04-07,283.933929,284.659668,281.211212,282.052063,282.052063,0.04701752386436353,0.04562307713503669,0.047259797792164854,0.046674199700759506
2010-04-08,281.941956,285.210205,280.305298,284.029022,284.029022,0.0455668069555393,0.046019883817766394,0.046592707471149075,0.04812051154932345
2010-04-09,284.029022,284.669678,282.282288,283.393402,283.393402,0.0470867783286614,0.045630291972357545,0.048048508897934605,0.04765550203866378
2010-04-12,283.958954,287.287292,283.393402,286.651642,286.651642,0.04703574910669531,0.04751697121100437,0.04886670289310979,0.050039178744890334
2010-04-13,286.551544,294.734741,285.850861,293.67868,293.67868,0.04892388421226579,0.0528848166646049,0.05067630856560537,0.055180048292366474
2010-04-14,295.325317,296.466461,292.297302,294.7948,294.7948,0.05531366000003274,0.054132976313487235,0.05542329160825546,0.05599658398198837
2010-04-15,296.381378,299.219208,294.439453,297.947937,297.947937,0.05608276959612157,0.05611705441444001,0.057000713083422305,0.05830336900041583
2010-04-16,281.781769,284.689697,275.090088,275.350342,275.350342,0.04545014574101791,0.045644720926236365,0.04275236930100848,0.04177132691074739
2010-04-19,274.649658,277.272278,272.772766,275.325317,275.325317,0.0402559618724056,0.040298519984598435,0.04104595668692265,0.041753019017659904
2010-04-20,277.362366,280.110107,275.805817,277.797791,277.797791,0.042231576684605754,0.042343922040489784,0.043279412583671406,0.04356184178103853
2010-04-21,278.508514,280.405396,276.356354,277.427429,277.427429,0.043066294968244656,0.04255675541687787,0.043684812990399946,0.043290890816017086
2010-04-22,276.276276,276.52652,271.94696,273.803802,273.803802,0.04144059752600021,0.039761005234274366,0.04043785570864353,0.040639902775862435
2010-04-23,273.898895,274.934937,271.406403,272.767761,272.767761,0.03970919513479437,0.03861385114559543,0.04003980430127227,0.0398819516125363
2010-04-26,272.757751,272.767761,264.869873,266.08609,266.08609,0.0388781211713404,0.03705183093723252,0.03522648218015553,0.0349937470845183
2010-04-27,264.739746,269.434448,263.878876,264.7948,264.7948,0.033038757169651045,0.03464930236235034,0.03449673906231471,0.034049059801204845
2010-04-28,266.316315,267.682678,260.775787,264.859863,264.859863,0.03418694306686351,0.0333866914159372,0.03221170909572785,0.034096658860063994
2010-04-29,266.951965,268.518524,263.598602,266.266266,266.266266,0.03464987514631143,0.03398913826062325,0.03429035294549526,0.03512556098841152
2010-04-30,265.830841,269.1091,262.982971,263.113098,263.113098,0.0338333813767229,0.034414803571873515,0.03383701909546394,0.032818753290875746
2010-05-03,263.513519,266.726715,262.802795,265.565552,265.565552,0.032145718838831855,0.03269766868568952,0.033704342411276095,0.03461292973978444
2010-05-04,263.523529,263.633636,252.357361,253.438446,253.438446,0.03215300893576459,0.030468291881930648,0.026012610171561035,0.02574093133385358
2010-05-05,250.740738,258.118103,250.485489,255.135132,255.135132,0.022843539858791062,0.026492899940578157,0.02463421476826619,0.026982199900926818
2010-05-06,254.629623,259.019012,230.230225,249.584579,249.584579,0.025675742517146827,0.027142241786323934,0.009718791710426805,0.022921503361452794
2010-05-07,250.235229,252.912918,240.905899,246.816818,246.816818,0.022475387050563816,0.022741195345165693,0.017580066396235716,0.020896653312315133
2010-05-10,257.242249,261.671661,256.556549,261.08609,261.08609,0.027578469469085348,0.029054172955593843,0.029104777497516554,0.03133582638772106
2010-05-11,258.093079,260.200195,254.364365,254.779785,254.779785,0.028198113142736986,0.027993594752476564,0.0274905130879968,0.026722233671757856
2010-05-12,256.276276,256.276276,251.251251,252.947952,252.947952,0.026874969288828043,0.02516537924345502,0.025198100985282024,0.025382093703002595
2010-05-13,258.508514,261.261261,255.440445,255.695694,255.695694,0.02850066673107246,0.02875837183306751,0.028282909002662726,0.027392298169254425
2010-05-14,255.140137,255.750748,248.373367,254.019012,254.019012,0.02604754037384041,0.02478659812181999,0.02307890582833977,0.02616566421130495
2010-05-17,253.643646,254.434433,249.424423,254.239243,254.239243,0.024957673795526714,0.023837847014124447,0.02385287475303413,0.026326781717900205
2010-05-18,255.255249,255.740738,248.783783,249.434433,249.434433,0.026131374303722282,0.024779383284499107,0.023381124958621463,0.02281165892926454
2010-05-19,248.378372,249.969971,244.11412,247.462463,247.462463,0.021123072612984295,0.02062002812748656,0.019942512695530767,0.021368996953971875
2010-05-20,242.777771,243.033035,237.137131,237.742737,237.742737,0.017044259009447532,0.01562014153953975,0.01480484859967443,0.014258199573452202
2010-05-21,234.764771,242.742737,232.432434,236.261261,236.261261,0.011208540056224514,0.015410905491130528,0.011340438256074475,0.013174375229010493
2010-05-24,240.605606,245.140137,238.638641,238.818817,238.818817,0.015462311616457697,0.017138862633295837,0.015910519544055923,0.015045442634134099
2010-05-25,234.309311,238.963959,232.237244,238.773773,238.773773,0.010876837004379386,0.012687302240209863,0.011196705672452761,0.015012489158160808
2010-05-26,241.276276,245.125122,237.737732,237.972977,237.972977,0.015950748110948904,0.017128040377314524,0.015247114768308978,0.014426639505698308
2010-05-27,242.717712,246.401398,240.765762,245.475479,245.475479,0.017000519156132737,0.018047932856489535,0.017476873337825966,0.019915350974410884
2010-05-28,246.616623,246.97197,241.741745,243.05806,243.05806,0.01984002356392378,0.018459180025305555,0.018195560556232976,0.01814680557582468
2010-06-01,240.45546,245.775772,240.300293,241.426422,241.426422,0.015352963075592752,0.017597004803171612,0.017134114682332308,0.016953125093848498
2010-06-02,243.583588,247.182175,240.970978,246.931931,246.931931,0.017631120551907214,0.018610688005229165,0.01762798879394828,0.020980868157349203
2010-06-03,247.802795,254.254257,247.597595,253.053055,253.053055,0.02070389058279093,0.023707982825400487,0.02250764852078624,0.025458985390801714
2010-06-04,250.110107,254.879883,248.598602,249.609604,249.609604,0.02238426302374924,0.02415891087871838,0.023244762729164786,0.022939811254540254
2010-06-07,249.779785,250.705704,241.816818,243.003006,243.003006,0.02214369565122129,0.0211503172290452,0.018250842262520356,0.018106528942616384
2010-06-08,244.169174,244.664658,239.009003,242.632629,242.632629,0.01805759195075185,0.016796154977502198,0.016183244002969277,0.017835567003832847
2010-06-09,243.853851,244.684677,236.236237,237.247253,237.247253,0.017827948071120342,0.01681058393138099,0.014141454869517678,0.013895711337745809
2010-06-10,240.42543,244.494492,238.158157,243.748749,243.748749,0.015331092784794664,0.01667350562609915,0.015556704252755682,0.018652102693454742
2010-06-11,241.491486,244.599594,241.051056,244.494492,244.494492,0.01610748155359501,0.016749259255679466,0.017686956045504493,0.01919767644429307
2010-06-14,247.487488,247.497498,241.836838,241.836838,241.836838,0.02047425835566205,0.018837961146940613,0.018265584443595745,0.01725337892998785
2010-06-15,241.781784,250.450455,241.331329,249.244247,249.244247,0.016318900190894714,0.02096634320194063,0.01789334142595128,0.022672521868136314
2010-06-16,248.333328,252.252258,248.303299,250.88588,250.88588,0.021090267905068516,0.02226501608198772,0.02302730966732125,0.023873514533585383
2010-06-17,251.976974,253.188187,248.593597,250.290283,250.290283,0.023743867558261494,0.022939599046912063,0.023241077183895925,0.02343778521493531
2010-06-18,251.5065,251.986984,249.314316,250.265259,250.265259,0.02340123008929873,0.02207381640611769,0.02377179496623749,0.023419478053431975
2010-06-21,250.200195,250.735733,242.687683,244.524521,244.524521,0.02244987243958077,0.021171961020244878,0.018892123457436655,0.01921964518441388
2010-06-22,245.19519,248.548553,243.108109,243.368362,243.368362,0.018804820331821376,0.019595522669447724,0.019201713678256044,0.0183738175974362
2010-06-23,243.68869,243.68869,239.319321,241.266266,241.266266,0.01770766438485638,0.016092713384057322,0.01641175370061937,0.016835957504425264
2010-06-24,240.070068,241.616623,236.866867,237.787781,237.787781,0.015072289245713744,0.014599244220924318,0.01460583357339268,0.014291153049425492
2010-06-25,238.768768,239.064072,235.515518,236.576584,236.576584,0.01412457664446215,0.012759459983337273,0.013610737087176111,0.013405060534585733
2010-06-28,236.531525,239.014008,234.739746,236.276276,236.276276,0.012495234153751339,0.012723375706051282,0.013039479779622581,0.013185359964862975
2010-06-29,231.95195,232.507507,225.785782,227.357361,227.357361,0.009160014807038958,0.00803373072671712,0.006446025302570907,0.006660423210567895
2010-06-30,227.707703,229.14415,222.582581,222.697693,222.697693,0.0060690086096023,0.005609547549190741,0.004087275594134909,0.0032514840070871076
2010-07-01,222.867874,224.424423,217.032028,219.964966,219.964966,0.002544251112328061,0.0022077431032407613,0.0,0.0012522642766877867
2010-07-02,221.031036,221.361359,218.218216,218.4935,218.4935,0.0012065161403325142,0.0,0.0008734764378352522,0.0001757630894811124
2010-07-06,222.222229,224.059052,217.032028,218.25325,218.25325,0.0020740398601686028,0.0019443972164508994,0.0,0.0
2010-07-07,219.374374,225.870865,217.907913,225.325333,225.325333,0.0,0.0032502849338188478,0.0006449777857753802,0.005173823755033585
2010-07-08,227.001999,228.89389,225.055054,228.508514,228.508514,0.005555057504128047,0.005429169408539103,0.005907937166064331,0.0075025884873439475
2010-07-09,236.216217,236.866867,231.621628,233.978973,233.978973,0.012265601198341025,0.011175795983774689,0.010743382868011658,0.011504689526760092
2010-07-12,236.421417,239.959961,235.775772,238.153152,238.153152,0.012415044544054427,0.013405183598978077,0.013802381022920168,0.0145584526780074
2010-07-13,241.366364,246.741745,240.380386,244.844849,244.844849,0.016016357526780434,0.018293242370740204,0.01719309297947874,0.019453992068606624
2010-07-14,245.185181,247.162155,243.47348,245.915909,245.915909,0.018797530963170078,0.018596258330587423,0.0194707629011181,0.020237562576908952
2010-07-15,246.111115,247.597595,241.581589,247.257263,247.257263,0.01947187148397797,0.018910107357860473,0.01807762605312052,0.021218875888575295
2010-07-16,234.7948,235.515518,229.98999,230.035034,230.035034,0.011230409618741222,0.010201793666218983,0.009541889219385452,0.008619366307758919
2010-07-19,230.735733,235.060059,228.988983,233.323318,233.323318,0.008274266573152528,0.009873515685067141,0.008804775011006905,0.011025022727868372
2010-07-20,230.745743,241.73674,230.530533,241.036041,241.036041,0.008281556670085233,0.014685820106485947,0.009939930317539175,0.016667528545941224
2010-07-21,242.242249,243.093094,237.952957,238.988983,238.988983,0.01665424829120618,0.015663429842702054,0.015405600578596274,0.015169933380792339
2010-07-22,241.856857,244.734741,241.481476,242.647644,242.647644,0.016373574461327173,0.01684666820866698,0.0180039055748987,0.017846551739685357
2010-07-23,240.625626,245.540543,240.245239,245.275269,245.275269,0.015476891810323107,0.01742746045070881,0.01709357442074763,0.019768880513869713
2010-07-26,244.789795,245.620621,242.682678,244.729736,244.729736,0.01850957868886094,0.017485177707749877,0.01888843791216782,0.019369777223572526
2010-07-27,245.535538,248.998993,245.330338,246.561554,246.561554,0.019052689453784633,0.01992018314125757,0.020838102404979103,0.020709906218565693
2010-07-28,247.717712,247.872879,241.576584,242.417419,242.417419,0.020641926215425765,0.01910852187105136,0.018073940507851688,0.017678122781201316
2010-07-29,243.218216,244.684677,239.904907,242.737732,242.737732,0.017365026915893617,0.01681058393138099,0.01684296323344736,0.01791245869163194
2010-07-30,240.065063,243.92392,239.809814,242.667664,242.667664,0.015068644197247405,0.01626225845728313,0.016772939346084592,0.017861198054155314
2010-08-02,244.739746,246.886887,243.713715,245.450455,245.450455,0.01847312893247885,0.01839785534960403,0.019647665392159452,0.01989704381290755
2010-08-03,245.495499,246.476471,243.623627,245.160156,245.160156,0.01902352979433522,0.018102042694870174,0.019581327050065517,0.019684665668835644
2010-08-04,246.336334,253.753754,245.770767,253.413406,253.413406,0.019635894295275347,0.023347238797067627,0.02116242228853832,0.025722612467004025
2010-08-05,253.198196,254.55455,252.032028,254.304306,254.304306,0.02463326084061429,0.023924422899686076,0.025773043838104415,0.026374380776759354
2010-08-06,252.952957,253.123123,248.27327,250.360367,250.360367,0.024454657835451504,0.022892703325089303,0.023005197132080824,0.02348905755775818
2010-08-09,251.376373,253.003006,250.930923,252.927933,252.927933,0.023306461014017815,0.022806127439527674,0.024962220197094265,0.025367448120116765
2010-08-10,251.426422,253.25325,249.534531,252.107101,252.107101,0.023342910770399905,0.022986494047971845,0.023933955276203428,0.02476694044783806
2010-08-11,249.11412,249.249252,245.996002,246.116119,246.116119,0.02165890420519645,0.020100560561146258,0.021328279189363336,0.020384033037450094
2010-08-12,242.212219,247.62262,241.49649,246.251251,246.251251,0.016632378000408093,0.01892814445116267,0.01801496147433257,0.020482893465370022
2010-08-13,244.744751,245.840836,243.248245,243.418411,243.418411,0.018476773980945188,0.01764390052499437,0.01930490600029308,0.018410432652026992
2010-08-16,242.082077,245.180176,240.490494,243.03804,243.03804,0.016537598000905984,0.01716772126181637,0.017274173502648066,0.018132159261354697
2010-08-17,244.509506,247.597595,243.258255,245.505508,245.505508,0.018305449420212505,0.018910107357860473,0.019312277090830776,0.019937319714531693
2010-08-18,245.465469,245.680679,241.016022,241.316315,241.316315,0.019001659503537105,0.017528465290149203,0.017661157964995233,0.016872572559016058
2010-08-19,240.745743,241.49649,233.858856,234.219223,234.219223,0.015564370788671317,0.014512656803155166,0.012390816448578368,0.011680452616241205
2010-08-20,234.219223,236.031036,230.740738,231.241241,231.241241,0.010811227588547856,0.010573359950533157,0.010094719536967417,0.009501808217743268
2010-08-23,230.980988,234.35936,229.094101,232.267273,232.267273,0.008452881230817888,0.009368477793368607,0.008882181034497588,0.010252436955418526
2010-08-24,229.079086,229.414413,225.685684,225.920914,225.920914,0.00706776135704118,0.0058043431115137045,0.0063723158699393045,0.0056095413683374395
2010-08-25,225.22522,229.13414,225.22522,227.537537,227.537537,0.004261062385447295,0.005602332711869884,0.00603324275971448,0.006792237114461114
2010-08-26,228.258255,228.858856,225.44545,225.715714,225.715714,0.006469965397463862,0.0054039181986789975,0.006195414115270609,0.0054594203029408594
2010-08-27,226.5065,230.22522,224.049042,229.644638,229.644638,0.005194194792833479,0.006388742772215988,0.0051671374124168945,0.008333758786089551
2010-08-30,229.80481,230.110107,226.436432,226.571579,226.571579,0.007596292656380871,0.00630577358455181,0.006925146187521269,0.00608555756237375
2010-08-31,225.280273,227.662659,224.224228,225.235229,225.235229,0.004301156462014344,0.004541743697308032,0.005296139596926125,0.005107905097740756
2010-09-01,227.717712,232.702698,226.476471,230.395401,230.395401,0.0060762979782535975,0.008174417171422366,0.00695462981329939,0.008883005089307477
2010-09-02,231.651657,232.447449,230.385391,231.821823,231.821823,0.008941316997027715,0.007990443144317794,0.009833051713860619,0.009926552800540861
2010-09-03,235.495499,236.176178,233.953949,235.385391,235.385391,0.011740715675749108,0.010677972929396984,0.012460840335941137,0.012533602628869739
2010-09-07,232.482483,234.029022,231.741745,232.432434,232.432434,0.009546392129316544,0.009130382395675846,0.010831833745345992,0.01037326612345929
2010-09-08,232.827835,236.486481,232.487488,235.525528,235.525528,0.009797905571464732,0.010901627841003458,0.011380978517659124,0.01263612463540717
2010-09-09,239.15416,240.440445,235.525528,238.328323,238.328323,0.014405250474341158,0.013751498673432144,0.013618108177713834,0.014686605003283143
2010-09-10,239.749756,240.135132,237.777771,238.308304,238.308304,0.014839011970118499,0.01353144036904158,0.015276598394087071,0.014671959420397285
2010-09-13,240.690689,242.417419,240.005005,241.376373,241.376373,0.01552427598382286,0.01517642832354274,0.01691667266607899,0.016916510039257704
2010-09-14,241.246246,242.617615,240.280273,240.45546,240.45546,0.01592887782015079,0.015320722186908442,0.01711937250125689,0.016242784694727758
2010-09-15,240.21521,241.186188,239.489487,240.560562,240.560562,0.01517799346639373,0.014289002612311669,0.01653705929426949,0.01631967565094275
2010-09-16,240.21521,241.466461,239.944946,240.770767,240.770767,0.01517799346639373,0.014491013011955517,0.01687244685922548,0.016473458294956805
2010-09-17,242.117111,245.84584,240.830826,245.320328,245.320328,0.01656311261188903,0.01764750722289185,0.017524784689948336,0.019801844963605097
2010-09-20,246.49649,255.460464,246.276276,254.394394,254.394394,0.01975253293307297,0.024577372164092337,0.021534665306182782,0.026440287728705963
2010-09-21,255.095093,260.250244,254.709717,256.987,256.987,0.02601473566592466,0.028029668218317982,0.02774482086615615,0.02833699715791413
2010-09-22,256.686676,259.149139,256.0961,258.25827,258.25827,0.02717385598025479,0.027236032509206448,0.028765715432881922,0.0292670381267576
2010-09-23,257.562561,260.105103,255.905899,256.997009,256.997009,0.027811746744680593,0.027925055960217104,0.02862565661256619,0.028344319583564953
2010-09-24,261.131134,264.179169,259.389404,263.908905,263.908905,0.030410672127441085,0.030861491866762902,0.031190814529002076,0.03340095307006699
2010-09-27,264.689697,268.693695,264.689697,265.470459,265.470459,0.03300230741326893,0.034115395030686724,0.035093805495967745,0.0345433612092203
2010-09-28,267.007019,267.062073,259.484497,263.848846,263.848846,0.034689969951159944,0.03293938231348725,0.03126083841636482,0.03335701485824119
2010-09-29,264.189178,266.736725,262.617615,264.1091,264.1091,0.03263778872928688,0.032704883523010375,0.033567980918192075,0.03354741255684607
2010-09-30,264.844849,266.201202,259.719727,263.158173,263.158173,0.03311530173088162,0.03231889837549903,0.03143405536213731,0.03285172944595738
2010-10-01,265.265259,265.575562,261.761749,263.073059,263.073059,0.0334214785192411,0.03186796023149954,0.03293774457711943,0.03278946139351996
2010-10-04,262.737732,264.389404,259.684692,261.436432,261.436432,0.031580727587170315,0.031013021469575575,0.031408256545255364,0.03159213103827255
2010-10-05,264.454468,270.270264,263.538544,269.384399,269.384399,0.032830994505038846,0.035251727584147324,0.03424612787501441,0.037406737635624826
2010-10-06,269.899902,270.245239,265.235229,267.442444,267.442444,0.036796802866741696,0.035233690490845154,0.035495520357427396,0.03598603415827506
2010-10-07,268.373383,268.868866,264.834839,265.270264,265.270264,0.0356850674541927,0.034241651800750256,0.03520068409964627,0.034396901722441225
2010-10-08,266.651642,269.069061,264.074066,268.443451,268.443451,0.03443115548785783,0.03438594494335295,0.03464047164593642,0.03671835500286283
2010-10-11,269.509521,272.572571,268.853851,269.689697,269.689697,0.03651249564089892,0.036911145213290225,0.03816017474141395,0.03763008881020302
2010-10-12,270.330322,273.26828,269.164154,270.965973,270.965973,0.03711026975203391,0.037412586497772876,0.03838867339347382,0.03856379208924812
2010-10-13,273.773773,274.019012,271.436432,271.921936,271.921936,0.039618071107979824,0.03795368632310531,0.040061916836512695,0.0392631594578626
2010-10-14,272.362366,272.897888,268.823822,270.735748,270.735748,0.0385901696253127,0.037145621660115064,0.03813806220617355,0.03839536313076408
2010-10-15,299.934937,301.121124,296.0961,301.026031,301.026031,0.05867076056176443,0.05748788503761448,0.05822062267642983,0.06055525375027329
2010-10-18,300.575562,310.155151,300.575562,309.164154,309.164154,0.059137315841236354,0.06399927716123352,0.061519176119204794,0.06650897546122964
2010-10-19,304.729736,307.717712,301.73172,304.219208,304.219208,0.062162723547062704,0.062242461390547676,0.062370539285426935,0.06289133139764067
2010-10-20,304.374359,308.998993,304.054047,304.294281,304.294281,0.061903909083760644,0.06316596128838312,0.06408063744478162,0.06294625361373482
2010-10-21,306.061066,308.308319,303.303314,306.3013,306.3013,0.06313230643911241,0.06266814904544998,0.06352781817278985,0.06441455688152792
2010-10-22,306.266266,307.717712,305.330322,306.571564,306.571564,0.06328174978482579,0.062242461390547676,0.0650204514883381,0.06461227773736775
