Date,open,high,low,close,mean_candle,open_norm,high_norm,low_norm,close_norm
2015-01-01,320.434998,320.434998,314.002991,314.248993,314.248993,0.007437624263593031,0.005468759064256078,0.0075783707949410774,0.007047150485000708
2015-01-02,314.07901,315.838989,313.565002,315.032013,315.032013,0.0071082797540232365,0.005237539725186225,0.0075550767163598005,0.007087680944469862
2015-01-03,314.846008,315.149994,281.082001,281.082001,281.082001,0.007148022840409022,0.005202877267274928,0.005827495480644594,0.005330370038818401
2015-01-04,281.145996,287.230011,257.612,264.195007,264.195007,0.005401809045695115,0.0037982586044086244,0.0045792631104329545,0.004456270238209471
2015-01-05,265.084015,278.341003,265.084015,274.473999,274.473999,0.004569534778474297,0.0033510639721207793,0.004976655977766319,0.004988328510845845
2015-01-06,274.610992,287.553009,272.696014,286.188995,286.188995,0.005063188568844523,0.003814508220995728,0.005381493777041172,0.005594716815817967
2015-01-07,286.076996,298.753998,283.07901,294.337006,294.337006,0.005657315786218952,0.004378015662671472,0.0059337047337845485,0.006016471853479456
2015-01-08,294.13501,294.13501,282.174988,283.348999,283.348999,0.006074853180710025,0.004145640279478885,0.005885625079941181,0.005447713747223868
2015-01-09,282.382996,291.114014,280.53299,290.40799,290.40799,0.005465905950588235,0.003993657831565342,0.005798296789864722,0.005813099240083058
2015-01-10,287.303009,288.127014,273.966003,274.79599,274.79599,0.0057208433841645714,0.003843385678964759,0.005449037079643193,0.005004995317791942
2015-01-11,274.608002,279.638,265.039001,265.660004,265.660004,0.00506303363776479,0.003416314233622786,0.004974261945831138,0.004532100997999682
2015-01-12,266.145996,272.203003,265.200012,267.79599,267.79599,0.004624562826295885,0.0030422690365123524,0.00498282518117826,0.004642663300367023
2015-01-13,267.394012,268.277008,219.906006,225.860992,225.860992,0.004689230540812533,0.0028447572455016,0.0025739013611170546,0.002472035810931316
2015-01-14,223.893997,223.893997,171.509995,178.102997,178.102997,0.002435215727308551,0.0006119046837790316,0.0,0.0
2015-01-15,176.897003,229.067001,176.897003,209.843994,209.843994,0.0,0.0008721519038966813,0.0002865035141749288,0.0016429684968697587
2015-01-16,209.070007,221.591003,199.770996,208.097,208.097,0.001667089715047752,0.0004960439988757094,0.0015030376974753228,0.0015525410882341554
2015-01-17,207.834,211.731003,194.875,199.259995,199.259995,0.001603044263854353,0.0,0.0012426482457822147,0.0010951225382849986
2015-01-18,200.050003,218.695007,194.505997,210.339005,210.339005,0.0011997054478500233,0.0003503501412116059,0.0012230231299032168,0.001668591116052262
2015-01-19,211.470993,216.727997,207.317993,214.860992,214.860992,0.0017915002011364492,0.0002513923819592208,0.0019044184197552303,0.001902656926406442
2015-01-20,212.906998,215.240997,205.153,211.315002,211.315002,0.0018659088316223416,0.00017658331235190228,0.0017892750780961648,0.0017191103963395005
2015-01-21,211.378006,227.787994,211.212006,226.897003,226.897003,0.001786681948189565,0.0008078066963033721,0.002111518243765674,0.002525661518889088
2015-01-22,227.322006,237.018997,226.434006,233.406006,233.406006,0.0026128428629963174,0.001272206659970073,0.0029210875803567377,0.0028625786886626366
2015-01-23,233.516998,234.845001,225.195999,232.878998,232.878998,0.0029338451370768837,0.0011628356995867263,0.002855245213671342,0.002835299849828485
2015-01-24,232.699997,248.210007,230.022003,247.847,247.847,0.002891511074510524,0.0018352120709090192,0.003111912199393706,0.0036100693300399455
2015-01-25,247.352005,255.074005,243.889999,253.718002,253.718002,0.0036507255961510075,0.002180531038068742,0.0038494699658874337,0.003913962472749336
2015-01-26,254.078995,309.384003,254.078995,273.472992,273.472992,0.003999294099180102,0.00491279762902733,0.004391363194914434,0.004936514670022063
2015-01-27,273.166992,275.480011,250.653,263.475006,263.475006,0.004988365666123691,0.003207131120961406,0.004209154516730601,0.004419001750369765
2015-01-28,263.351013,266.535004,227.046005,233.914993,233.914993,0.004479736828293545,0.0027571192505505358,0.002953636235226296,0.0028889247295987887
2015-01-29,233.348007,238.705994,220.712006,233.513,233.513,0.002925088629352717,0.0013570773230503277,0.0026167677968871508,0.0028681168817872617
2015-01-30,232.772003,242.850998,225.839005,226.425003,226.425003,0.0028952421672621288,0.0015656071769565953,0.0028894429498981227,0.002501229988571293
2015-01-31,226.440994,233.503998,216.309006,217.464005,217.464005,0.0025671919799132945,0.001095371552464584,0.0023825979250562176,0.002037393348074054
2015-02-01,216.867004,231.574005,212.014999,226.972,226.972,0.0020711021444422273,0.000998276071174307,0.0021542247547561653,0.0025295434923620613
2015-02-02,226.490997,242.175003,222.658997,238.229004,238.229004,0.0025697829560938704,0.0015315987324312427,0.0027203168845378375,0.003112225345144973
2015-02-03,237.453995,245.957001,224.483002,227.268005,227.268005,0.0031378462060126233,0.0017218662184008086,0.0028173250646579794,0.002544865219336041
2015-02-04,227.511002,230.057999,221.113007,226.852997,226.852997,0.002622635958095091,0.0009220077467767852,0.0026380946996293897,0.0025233836927806876
2015-02-05,227.664993,239.404999,214.725006,217.110992,217.110992,0.0026306152195998585,0.0013922433712687983,0.002298354210093648,0.0020191207891501663
2015-02-06,216.923004,230.509995,216.231995,222.266006,222.266006,0.0020740038636613174,0.0009447470878838678,0.0023785021594419625,0.002285953163789267
2015-02-07,222.632996,230.298996,222.606995,227.753998,227.753998,0.0023698751766479727,0.000934131997851537,0.0027175512016682155,0.0025700210513566676
2015-02-08,227.692993,229.438004,221.076996,223.412003,223.412003,0.0026320660792094035,0.0008908165906831821,0.002636179484718077,0.0023452719359282528
2015-02-09,223.389008,223.977005,217.018997,220.110001,220.110001,0.0024090490079026698,0.0006160807101744346,0.002420358202474141,0.002174354643613808
2015-02-10,220.281998,221.807007,215.332001,219.839005,219.839005,0.002248054889493629,0.000506910884061627,0.002330636731409118,0.0021603274254146515
2015-02-11,219.731995,223.406006,218.074005,219.184998,219.184998,0.002219555705999748,0.0005873544802237219,0.002476467920425676,0.0021264749003117936
2015-02-12,219.207993,222.199005,217.613998,221.764008,221.764008,0.002192403801102572,0.0005266318024664211,0.0024520028329327558,0.002259968885491655
2015-02-13,221.968994,240.259003,221.261993,235.427002,235.427002,0.0023354689737030716,0.0014352072210878503,0.0026460183954105827,0.002967188911218022
2015-02-14,235.528,259.808014,235.528,257.321014,257.321014,0.003038048050523835,0.0024186929807739743,0.003404744043997725,0.004100460559430219
2015-02-15,257.506989,265.610992,227.684006,234.824997,234.824997,0.004176920457621651,0.0027106333877220234,0.002987567784714828,0.0029360280989108953
2015-02-16,234.824997,239.520996,229.022003,233.843002,233.843002,0.003001620955592081,0.0013980790320941103,0.0030587280359072357,0.002885198351846441
2015-02-17,233.421997,245.774994,232.313995,243.610001,243.610001,0.002928922525870941,0.0017127096788365718,0.0032338098766313897,0.0033907549878260355
2015-02-18,243.779999,244.251007,232.339996,236.326004,236.326004,0.0034656370522062503,0.0016360398405288034,0.0032351927180662016,0.0030137227981221707
2015-02-19,236.410004,242.671997,235.591995,240.283005,240.283005,0.0030837503354901683,0.0015566018654106784,0.0034081475645400417,0.003218543963162516
2015-02-20,240.251007,247.100998,239.298996,243.779007,243.779007,0.0032827773395202424,0.0017794192454375045,0.0036053013117685537,0.003399503028531309
2015-02-21,243.751999,255.320007,243.184006,244.533997,244.533997,0.0034641861925967053,0.0021929070842970806,0.0038119223187551305,0.0034385826070792574
2015-02-22,244.544006,246.391998,233.850998,235.977005,235.977005,0.0035052251556958874,0.0017437503615426887,0.003315554095462586,0.0029956580107294156
2015-02-23,235.994995,240.108994,232.421005,238.891998,238.891998,0.0030622460570723913,0.0014276604600100256,0.0032395011139660767,0.0031465430527964893
2015-02-24,238.998001,239.901001,236.401993,238.735001,238.735001,0.003217851061094606,0.0014171965979960146,0.003451226630595758,0.003138416618547968
2015-02-25,238.889999,239.339996,235.529999,237.470001,237.470001,0.0032122547846821017,0.0013889731534129247,0.003404850359140534,0.0030729380468276068
2015-02-26,237.337006,237.710007,234.257004,236.425995,236.425995,0.0031317842554818703,0.0013069704899561878,0.003337147184943075,0.0030188985039442187
2015-02-27,236.436005,256.653015,236.436005,253.828003,253.828003,0.0030850976140868753,0.002259969013186869,0.003453035530364258,0.0039196563133563015
2015-02-28,253.520004,254.692001,249.479004,254.263,254.263,0.003970329189751556,0.002161312905031571,0.004146716521534139,0.003942172504868271
2015-03-01,254.283005,261.660004,245.932999,260.201996,260.201996,0.004009865165928078,0.002511864230822435,0.003958125211890293,0.00424958513374806
2015-03-02,260.356995,276.300995,258.312988,275.670013,275.670013,0.004324597550205993,0.0032484337767801665,0.004616544570827009,0.005050236248772766
2015-03-03,275.04599,285.79599,268.161011,281.701996,281.701996,0.0050857286055742724,0.0037261148405839054,0.005140303436077534,0.005362462044410311
2015-03-04,281.98999,284.225006,268.126007,273.09201,273.09201,0.005445541788741487,0.0036470806432685136,0.005138441777618857,0.004916794387641697
2015-03-05,272.739014,281.666992,264.769012,276.178009,276.178009,0.004966189380624621,0.003518390228081897,0.004959902806715589,0.005076530993847592
2015-03-06,275.600006,277.608002,270.015015,272.722992,272.722992,0.005114435728340052,0.0033141876285893504,0.005238907087918108,0.004897693382440822
2015-03-07,272.294006,277.854004,270.132996,276.260986,276.260986,0.004943130661584461,0.0033265636748176872,0.005245181808710404,0.005080826025820431
2015-03-08,276.433014,277.858002,272.565002,274.354004,274.354004,0.005157599216255339,0.0033267648090882264,0.005374526013414482,0.004982117363641429
2015-03-09,274.812012,292.700989,273.893005,289.606995,289.606995,0.005073604704512765,0.004073496515654163,0.005445154742077008,0.005771638363754878
2015-03-10,289.862,300.044006,289.743011,291.76001,291.76001,0.005853441122846352,0.004442914316515454,0.006288124052442556,0.005883082116397181
2015-03-11,291.524994,297.390991,290.507996,296.378998,296.378998,0.005939611509471924,0.004309444522430539,0.006328809139747253,0.00612216886504025
2015-03-12,296.127014,297.088013,292.412994,294.354004,294.354004,0.006178071685911899,0.004294202086457784,0.006430124864820655,0.006017351699141197
2015-03-13,294.118011,294.497986,285.337006,285.337006,285.337006,0.006073972353477787,0.004163901138153927,0.006053794362200346,0.0055506164025045605
2015-03-14,284.441986,286.34201,280.976013,281.88501,281.88501,0.005572595430140289,0.0037535844089678916,0.005821858597524992,0.0053719351632441695
2015-03-15,281.424988,286.528992,280.996002,286.393005,286.393005,0.0054162654108446204,0.003762991234424057,0.00582292169576892,0.005605276723657234
2015-03-16,285.684998,294.112,285.684998,290.592987,290.592987,0.0056370038553181494,0.004144482675785769,0.00607230202562033,0.005822675002401282
2015-03-17,290.595001,292.36499,284.373993,285.505005,285.505005,0.005891422606584075,0.004056592835372394,0.006002577321368748,0.005559312319161042
2015-03-18,285.066986,285.335999,249.869995,256.299011,256.299011,0.005604980689281924,0.0037029732812444687,0.004167511050799877,0.0040475599296010325
2015-03-19,255.880005,264.243988,248.636002,260.928009,260.928009,0.004092615980086783,0.002641861163519275,0.004101882165346715,0.004287164813029019
2015-03-20,260.955994,264.847992,259.161987,261.748993,261.748993,0.004355635530750921,0.0026722478328394493,0.004661697872442859,0.004329660354313815
2015-03-21,261.644012,262.196014,255.649994,260.024994,260.024994,0.004391286156709494,0.0025388302088992457,0.004474915462567517,0.004240423206355454
2015-03-22,259.916992,269.747009,259.589996,267.959991,267.959991,0.004301798172321038,0.0029187111171437158,0.004684461173072538,0.004651152273679836
2015-03-23,267.894989,277.296997,261.744995,266.73999,266.73999,0.0047151893727629315,0.0032985413645051365,0.0047990729922017215,0.004588002927452633
2015-03-24,266.576996,267.002991,244.154999,245.595001,245.595001,0.004646895700999956,0.0027806630784310473,0.003863563769211348,0.003493501995624388
2015-03-25,247.472,249.190002,236.514999,246.197006,246.197006,0.0036569433068241296,0.0018845143669210078,0.0034572367601747086,0.0035246628079315147
2015-03-26,246.276001,254.354004,244.904999,248.531998,248.531998,0.0035949709267471125,0.002144308707923254,0.003903451891826202,0.0036455260025073776
2015-03-27,248.565994,256.811005,245.212997,247.029007,247.029007,0.003713630153527157,0.00226791728817494,0.0039198325078117074,0.0035677286080500227
2015-03-28,246.975006,254.205002,246.975006,252.798004,252.798004,0.0036311908596531883,0.0021368126077284805,0.004013543482532342,0.0038663417968397788
2015-03-29,252.740005,253.139008,240.850006,242.712997,242.712997,0.003929912438159211,0.002083183811933599,0.003687790481177707,0.0033443245208320035
2015-03-30,242.878998,249.242004,239.214005,247.526001,247.526001,0.0034189504108112553,0.001887130521082218,0.0036007811365296755,0.003593453870716891
2015-03-31,247.453995,248.729996,242.738998,244.223999,244.223999,0.003656010352278777,0.0018613720529507428,0.0037882549405303424,0.0034225365784024443
2015-04-01,244.223007,247.541,241.160004,247.272003,247.272003,0.0034885921384171584,0.0018015551837329714,0.0037042774654901835,0.003580306498179477
2015-04-02,247.089005,254.460999,245.416,253.005005,253.005005,0.0036370978791042067,0.0021496914896331626,0.003930629052551952,0.00387705652397392
2015-04-03,253.074005,256.042999,251.878998,254.322006,254.322006,0.003947219120644501,0.0022292798878300584,0.004274358194796688,0.003945226756728294
2015-04-04,254.291,255.257996,251.100006,253.697006,253.697006,0.004010279438163018,0.0021897873901374175,0.004232928156914034,0.0039128756837439275
2015-04-05,253.761002,260.674988,251.942001,260.597992,260.597992,0.00398281684204374,0.002462309334717307,0.004277708956648826,0.004270082566544087
2015-04-06,260.721008,261.798004,254.574997,255.492004,255.492004,0.0043434593987434714,0.0025188068344578138,0.00441774264637205,0.004005787861831599
2015-04-07,255.274002,255.804993,252.205002,253.179993,253.179993,0.0040612150773738104,0.0022173061101427947,0.004291696444829931,0.003886114203268941
